company,date,text,num_replies,num_retweets,num_likes
CHGG,2020-02-11,$CHGG reported better than expected Q4 results: it was one of our #altdata long ideas for H1 2020 https://buff.ly/36ZQcNG,0,0,3
CHGG,2020-02-11,"$CHGG, beat, raise, tank... give this one another day or 2 then look to grab. Vol on the higher side evening with the earnings variance out",0,0,0
CHGG,2020-02-11,$chgg buying here #stockstowatch,0,0,0
CHGG,2020-02-11,"STILL TO COME: Our Closing Bell ""Closer"" today is  @Chegg  CEO  @DanRosensweig . Tune in at 4:30pmET! $CHGG",2,0,3
CHGG,2020-02-11,$CHGG  earning did this. What lesson can you learn from this to help you in the future? #stocks,4,1,2
CHGG,2020-02-11,$CHGG  nice PB setup midday which we usually see....led to break below ascending SL,0,0,0
CHGG,2020-02-11,$CHGG insider selling confirmed,0,1,0
CHGG,2020-02-11,Have a feeling that $CHGG is shaking out the weak holders today and will come bouncing back tomorrow.,1,0,2
CHGG,2020-02-11,Chegg (CHGG) Beats Q4 Earnings and Revenue Estimates.   So why is $chgg down today.   @cnbc  ⁦ @JimCramerPicks ⁩ ⁦ @JimCramer1 ⁩,0,0,0
CHGG,2020-02-11,Analysis: #NYSE     $CHGG  Case 152 #Chegg Inc.  DISCLAIMER: The analysis is strictly for educational purposes and should not be construed as an invitation to trade.  Thread  #CHGG 1/4,1,2,2
CHGG,2020-02-11,$CHGG,0,0,0
CHGG,2020-02-11,$CHGG  down 6+% on beat and raise,0,0,0
CHGG,2020-02-11,Chegg $CHGG Reports 2019 Financial Results and Raises 2020 Guidance ... 28% YoY Growth! | Business Wire,0,0,0
CHGG,2020-02-11,"$CHGG in Uptrend: 50-day Moving Average crossed above 200-day Moving Average on January 15, 2020. View odds for this and other indicators: https://tickeron.com/go/1231852 #Chegg #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today",0,0,0
CHGG,2020-02-11,$CHGG ceo said they not focusing advertising revenue.,0,1,0
CHGG,2020-02-11,"$CHGG ceo said the study pack is not be offered to new customers, only existing subscribers.",0,1,0
CHGG,2020-02-11,$CHGG ceo said most subscribers are renewals not new customers.,0,1,1
CHGG,2020-02-11,$CHGG is falling because of what ceo said during conference call. Please read the transcript very carefully.,0,1,0
CHGG,2020-02-11,something told me not to grab the short term $chgg $45 calls ,0,1,0
CHGG,2020-02-11,$CHGG: The forecast EPS for Chegg Inc has increased to $0.99 from $0.85 in the last week. (https://stockflare.com/stock/CHGG.K),0,0,0
CHGG,2020-02-11,"$CHGG: Chegg Inc has lost a star, now a 2 star stock. (https://stockflare.com/stock/CHGG.K)",0,0,0
