company,date,text,num_replies,num_retweets,num_likes
ARW,2020-02-13,Interested in $ARW? You should mine it on daPool!  #Arrow,0,2,8
ARW,2020-02-13,$ARW ARROW ELECTRONICS INC posted their annual return.  Reporting an EPS of $2.44.  New Risks:  7 orgs  3 places  2 legal  6 dates  3 monetary  100% of Risk content changed,2,0,0
ARW,2020-02-13,$ARW ARROW ELECTRONICS INC posted their annual return.  Reporting an EPS of $2.44.  New Risks:  2 dates  1 places  65% of Risk content changed,2,0,0
ARW,2020-02-13,"$ARW: Arrow Electronics, Inc. has lost a star, now a 2 star stock. (https://stockflare.com/stock/ARW)",0,0,0
ARW,2020-02-13,"$ARW: Arrow Electronics, Inc. has fallen to a 2 star rating. Here is a list of its peers that are 4+ star stocks: MPWR.O, CCMP.O. (https://stockflare.com/stock/ARW)",0,0,0
ARW,2020-02-13,"$ARW filed form IRANNOTICE on February 13, 08:10:57 https://s.flashalert.me/ZoLdBk",0,0,0
ARW,2020-02-13,"Arrow Electronics, Inc. to Post Q1 2020 Earnings of $1.34 Per Share, SunTrust Banks Forecasts $ARW http://americanbankingnews.com/?p=13385376 #markets",0,0,0
ARW,2020-02-13,"Arrow Electronics, Inc. to Post Q1 2020 Earnings of $1.34 Per Share, SunTrust Banks Forecasts $ARW http://americanbankingnews.com/?p=13385376 #stocks",0,0,0
ARW,2020-02-13,"Arrow Electronics, Inc. to Post Q1 2020 Earnings of $1.34 Per Share, SunTrust Banks Forecasts $ARW http://zpr.io/tbv5u",0,0,0
ARW,2020-02-13,"Arrow Electronics, Inc. to Post Q1 2020 Earnings of $1.34 Per Share, SunTrust Banks Forecasts $ARW http://zpr.io/tbv2z",0,0,0
ARW,2020-02-13,"Arrow Electronics, Inc. $ARW Shares Sold by American International Group Inc.  http://modernreaders.com/?p=2784615 #investingnews",0,0,0
ARW,2020-02-13,"Brokers Offer Predictions for Arrow Electronics, Inc.’s Q1 2021 Earnings $ARW  http://theenterpriseleader.com/?p=2643307",0,0,0
ARW,2020-02-13,"Arrow Electronics, Inc. $ARW Receives $78.88 Average Price Target from Analysts http://thelincolnianonline.com/?p=3444881",0,0,0
