company,date,text,num_replies,num_retweets,num_likes
UIS,2020-02-06,"$UIS Unisys's Stock Rockets Toward Best Day In Nearly 11 Years After After Detailing Use Of Asset Sale Proceeds -- MarketWatch 12:27 pm ET February 6, 2020 (MarketWatch)",0,0,0
UIS,2020-02-06,$UIS sell into close,0,0,0
UIS,2020-02-06,"$UIS (Unisys Corporation) Extreme Positive investor sentiment Feb 6, 2:19 PM ET, see chart at https://socialmarketanalytics.com #sentiment #trading #stocks",0,0,0
UIS,2020-02-06,I think $UIS is worth anywhere between $20-30 now after selling a unit at a compelling valuation.. all the pension liability worries should be mostly removed and what's remaining should be valued at some 8-10x ebitda.. and even at 8x ebitda I can get to $30 fair value.,1,0,3
UIS,2020-02-06,"$UIS - Doesn't look like it is up enough given the deal. Assuming same 5.7x multiple pre-deal, stock should trade to $19. Seems like good upside.",0,0,1
UIS,2020-02-06,Unisys OMG I love you! $UIS #Booyah,0,0,1
UIS,2020-02-06,Unisys $UIS Hits New 1-Year High at $17.99 http://dakotafinancialnews.com/?p=1499072,0,0,1
UIS,2020-02-06,Do you know that #Book Value for $UIS is $-24.35,0,0,0
UIS,2020-02-06,$UIS another easy short,0,0,0
UIS,2020-02-06,"$UIS As part of the plan, the company declared a dividend of one preferred share purchase right for each common share outstanding, payable to shareholders as of Feb. 15.",0,0,0
UIS,2020-02-06,"$UIS Shares of Unisys Corporation (NYSE: UIS) got a boost, shooting 49% to $16.49 after the company announced it will sell its US Federal Business to SAIC for $1.2 billion.",0,0,0
UIS,2020-02-06,$uis We have detected a noticeable rise in the Zeitgeist for Unisys Corporation at  https://markets.dataswarm.tech/t/9/UIS Visit DataSwarm Markets for more information #STOCKS #NYSE DataSwarm ref: 88608,0,0,0
UIS,2020-02-06,Unisys shares are trading higher after the company announced it will sell its US Federal Business to SAIC for $1.2 billion. $UIS https://pro.benzinga.com  @benzinga,0,0,0
UIS,2020-02-06,"Unisys Sees FY19 Sales , Adj. Operating Profit Margin At Higher End Of Guidance Range, Sees Adj. EBITDA Margin At Lower End $UIS https://pro.benzinga.com  @benzinga",0,0,0
UIS,2020-02-06,$UIS small opening call action from $15 up for the FEB expiry,0,0,0
UIS,2020-02-06,"$UIS Unisys Shares Surge More Than 50% After Unit Sale News >UIS 9:51 am ET February 6, 2020 (Dow Jones) Print By Colin Kellaher  Shares of Unisys Corp. (UIS) soared more than 50% in early trading Thursday after the informat...",0,0,0
UIS,2020-02-06,MOST ACTIVE ALERT: $UIS Unisys   TradeIdeas via http://AlertTrade.us to FREE Trading Room,0,0,0
UIS,2020-02-06,DYNAMO GAPS UP: $UIS - Unisys via   http://AlertTrade.us to FREE Trading Room,0,0,0
UIS,2020-02-06,$UIS flying now. Congrats ,0,0,1
UIS,2020-02-06,Good looks $UIS ,0,0,1
UIS,2020-02-06,$UIS: Unisys to sell the company's U.S. Federal business to Science Applications International (SAIC) for $1.2 bln;... http://bit.ly/2SlW9P3,0,0,0
UIS,2020-02-06,09:30 New 52wk Highs: $UIS,0,0,0
UIS,2020-02-06,"$UIS up 40% after selling unit, explains the strong April call buying into that recent sell-off",0,0,0
UIS,2020-02-06,Wondering about risks of $UIS? The 63-day volatility is 20.64%,0,0,0
UIS,2020-02-06,$UIS took a position at 14.86,0,0,0
UIS,2020-02-06,Unicorn Bay rating for $UIS is 2.26 out of 5.,0,0,0
UIS,2020-02-06,We calculated 63-day Expected Return of $UIS for you: 3.77%,0,0,0
UIS,2020-02-06,"$UIS / Unisys files form 8-K - Regulation FD Disclosure, Entry into a Material Definitive Agreement, Material Modification to Rights of Security Holders, Financial Statements and Exhibits",0,0,0
UIS,2020-02-06,$UIS / Unisys files form 8-A12B,0,0,0
UIS,2020-02-06,"$UIS filed form 8-A12B on February 06, 07:20:02 https://s.flashalert.me/ZYaZGY",0,0,0
UIS,2020-02-06,$UIS can get you paid if you get it at great entry point.,0,0,0
UIS,2020-02-06,"$UIS filed form 8-K on February 06, 06:37:37: Item1.01: Entry into a Material Definitive Agreement https://s.flashalert.me/udLwm",0,0,0
UIS,2020-02-06,"$UIS's Aroon indicator drops into Downtrend on January 23, 2020. View odds for this and other indicators: https://tickeron.com/go/1210189 #Unisys #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today",0,0,0
UIS,2020-02-06,$UIS auction is now open. 2.52 % change recently,0,0,0
