company,date,text,num_replies,num_retweets,num_likes
ARW,2020-02-09,Arrow Electronics $ARW Releases Q1 Earnings Guidance http://dakotafinancialnews.com/?p=1510284,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Issues Q1 Earnings Guidance http://zpr.io/tbUj2,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Releases Q1 Earnings Guidance http://zpr.io/tbUqE,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Updates Q1 Earnings Guidance http://thelincolnianonline.com/?p=3436337,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Releases Q1 2020  Pre-Market Earnings Guidance  http://thestockobserver.com/?p=2622967 #markets,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Issues Q1 2020  Pre-Market Earnings Guidance http://wkrb13.com/?p=1584421 #markets,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Updates Q1 2020  Pre-Market Earnings Guidance http://zpr.io/tuQwr,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Releases Q1 2020  Pre-Market Earnings Guidance http://dailypolitical.com/?p=3398076 #stocks,0,0,0
ARW,2020-02-09,Arrow Electronics $ARW Releases Q1 2020  Pre-Market Earnings Guidance http://dailypolitical.com/?p=3398076,0,0,0
ARW,2020-02-09,"Arrow Electronics, Inc. $ARW Receives Consensus Rating of “Hold” from Analysts http://americanbankingnews.com/?p=13332256 #markets",0,0,0
ARW,2020-02-09,"Arrow Electronics, Inc. $ARW Receives Consensus Rating of “Hold” from Analysts http://americanbankingnews.com/?p=13332256 #stocks",0,0,0
ARW,2020-02-09,"Arrow Electronics, Inc. $ARW Receives Consensus Rating of “Hold” from Analysts http://tickerreport.com/?p=5033135",0,0,0
ARW,2020-02-09,$ARW Wake me up when we are green .. lol.  ������ -2.71 % change recently,0,0,0
