date,company,adj close,close,high,low,open,volume
9/30/2019,AAPL,54.89745331,55.99250031,56.14500046,55.19749832,55.22499847,103909600
9/30/2019,AMD,28.98999977,28.98999977,29.04999924,28.36000061,28.88999939,37295600
9/30/2019,ARW,74.58000183,74.58000183,74.75,73.76999664,74.26000214,576100
9/30/2019,CHGG,29.95000076,29.95000076,30.15999985,29.34000015,30.10000038,3826700
9/30/2019,UIS,7.429999828,7.429999828,7.579999924,7.320000172,7.489999771,667600
9/30/2019,XBIT,10.46000004,10.46000004,10.69999981,10.22000027,10.30000019,193200
10/1/2019,AAPL,55.0494194,56.14749908,57.05500031,56.04999924,56.26750183,139223200
10/1/2019,AMD,28.76000023,28.76000023,29.54000092,28.63999939,29.04999924,37081800
10/1/2019,ARW,72.98999786,72.98999786,75.84999847,72.88999939,75.05000305,367700
10/1/2019,CHGG,29.20999908,29.20999908,30.51000023,29.20999908,30.09000015,1583400
10/1/2019,UIS,6.96999979,6.96999979,7.590000153,6.920000076,7.46999979,624600
10/1/2019,XBIT,10.14000034,10.14000034,10.80000019,10.01000023,10.53999996,312400
10/2/2019,AAPL,53.66944504,54.74000168,55.89500046,54.48249817,55.76499939,138449200
10/2/2019,AMD,28.30999947,28.30999947,28.85000038,28.03000069,28.5,43640700
10/2/2019,ARW,72.72000122,72.72000122,72.98999786,71.51000214,72.33000183,732000
10/2/2019,CHGG,28.45999908,28.45999908,29.37999916,28.36000061,28.90999985,2089000
10/2/2019,UIS,6.690000057,6.690000057,6.940000057,6.690000057,6.900000095,787000
10/2/2019,XBIT,9.279999733,9.279999733,10.23999977,9.079999924,10.01000023,248200
10/3/2019,AAPL,54.12535095,55.20500183,55.24000168,53.78250122,54.60749817,114426000
10/3/2019,AMD,28.68000031,28.68000031,28.78000069,27.43000031,28.28000069,56325200
10/3/2019,ARW,72.83999634,72.83999634,72.94999695,71.33000183,72.51000214,1330500
10/3/2019,CHGG,29.59000015,29.59000015,29.61000061,28.29000092,28.35000038,1854600
10/3/2019,UIS,6.840000153,6.840000153,6.900000095,6.460000038,6.639999866,1192700
10/3/2019,XBIT,9.31000042,9.31000042,9.430000305,8.930000305,9.199999809,95000
10/4/2019,AAPL,55.64258957,56.75249863,56.87250137,55.97249985,56.40999985,138478800
10/4/2019,AMD,29.01000023,29.01000023,29.05999947,28.28000069,28.82999992,34446700
10/4/2019,ARW,74.33000183,74.33000183,74.37000275,71.31999969,72.87000275,923300
10/4/2019,CHGG,30.48999977,30.48999977,30.53000069,29.51000023,29.72999954,2088400
10/4/2019,UIS,6.940000057,6.940000057,6.949999809,6.679999828,6.840000153,530600
10/4/2019,XBIT,8.949999809,8.949999809,9.390000343,8.640000343,9.229999542,160700
10/7/2019,AAPL,55.65484619,56.76499939,57.48249817,56.45999908,56.56750107,122306000
10/7/2019,AMD,28.93000031,28.93000031,29.62999916,28.84000015,28.89999962,39337200
10/7/2019,ARW,72.72000122,72.72000122,74.33999634,72.70999908,74.04000092,1011300
10/7/2019,CHGG,30.78000069,30.78000069,31.23999977,30.31999969,30.46999931,2216000
10/7/2019,UIS,7.019999981,7.019999981,7.119999886,6.860000134,6.980000019,520100
10/7/2019,XBIT,9.06000042,9.06000042,9.239999771,9,9,83300
10/8/2019,AAPL,55.00284958,56.09999847,57.01499939,56.08250046,56.45500183,111820000
10/8/2019,AMD,28.22999954,28.22999954,28.63999939,27.92000008,28.54999924,44265700
10/8/2019,ARW,71.31999969,71.31999969,72.31999969,71.26999664,72.18000031,524300
10/8/2019,CHGG,30.53000069,30.53000069,30.84000015,30.14999962,30.44000053,1427800
10/8/2019,UIS,6.840000153,6.840000153,7.039999962,6.829999924,7.019999981,668600
10/8/2019,XBIT,8.989999771,8.989999771,9.18999958,8.880000114,9.050000191,90800
10/9/2019,AAPL,55.64749146,56.75749969,56.94749832,56.40999985,56.75749969,74770400
10/9/2019,AMD,28.45999908,28.45999908,28.95000076,28.35000038,28.79999924,35661500
10/9/2019,ARW,72.19000244,72.19000244,72.66999817,71.77999878,72.16000366,403600
10/9/2019,CHGG,31.22999954,31.22999954,31.37999916,30.53000069,30.78000069,1907200
10/9/2019,UIS,6.840000153,6.840000153,6.929999828,6.739999771,6.880000114,441800
10/9/2019,XBIT,8.329999924,8.329999924,9.170000076,8.180000305,9.069999695,188700
10/10/2019,AAPL,56.3975296,57.52249908,57.61000061,56.82500076,56.98249817,113013600
10/10/2019,AMD,28.37999916,28.37999916,28.88999939,28,28.52000046,40660100
10/10/2019,ARW,73.16000366,73.16000366,73.44000244,72.22000122,72.31999969,534300
10/10/2019,CHGG,31.48999977,31.48999977,31.87000084,30.89999962,31.14999962,1352100
10/10/2019,UIS,7.010000229,7.010000229,7.039999962,6.809999943,6.849999905,688900
